,category,name,lon,lat,day,open,close
360,restaurants,Pho,-0.10161233121869,51.521845158056,3,1080,1320
361,restaurants,Manna,-0.1576059,51.5419069,3,1110,1350
362,restaurants,Masala Zone - Bayswater,-0.18760265712075,51.5158873871808,3,1050,1380
363,restaurants,In Parma by Food Roots,-0.135842,51.518877,3,1080,1410
364,restaurants,Bodean's,-0.0791233,51.5097548,3,540,1380
365,restaurants,Le Relais de Venise,-0.086231,51.514705,3,1080,1320
366,restaurants,Cafe Pacifico,-0.1251885,51.5132318,3,720,1425
367,restaurants,Pollen Street Social,-0.142294155464837,51.5134486407661,3,1080,1350
368,restaurants,Frontline Restaurant,-0.1724763,51.5169838,3,1050,1380
369,restaurants,Diwana Bhel Poori House,-0.13666,51.527081,3,720,1410
370,restaurants,Bodean's,-0.13676105637839,51.514481362499,3,720,1380
371,restaurants,Simpson's in the Strand,-0.120733,51.51056,3,720,1380
372,restaurants,Laughing Gravy,-0.104388336058516,51.5011315371,3,660,0
373,restaurants,Fera at Claridge's,-0.1476371,51.5124262,3,720,1320
374,restaurants,Pizza Express,-0.13330639195462,51.515107445511,3,660,0
